Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
29914,27,technician,single,secondary,0,90,0,0,cellular,2,feb,82,3,-1,0,unk0wn,0
29915,36,blue-collar,married,secondary,0,937,1,0,telephone,2,feb,29,4,-1,0,unk0wn,0
29916,32,management,married,tertiary,0,71,0,0,cellular,2,feb,75,1,-1,0,unk0wn,0
29917,29,admin.,single,secondary,0,124,0,0,cellular,2,feb,94,1,5,2,other,0
29918,21,unemployed,single,secondary,0,1333,0,0,cellular,2,feb,120,1,-1,0,unk0wn,0
29919,48,admin.,single,secondary,0,2091,0,0,cellular,2,feb,94,1,-1,0,unk0wn,0
29920,44,self-employed,married,secondary,0,335,0,0,cellular,2,feb,105,1,-1,0,unk0wn,0
29921,43,management,married,tertiary,0,228,1,0,cellular,2,feb,84,1,-1,0,unk0wn,0
29922,57,management,married,tertiary,0,8141,0,0,cellular,2,feb,37,1,-1,0,unk0wn,0
29923,40,technician,divorced,secondary,0,0,1,0,cellular,2,feb,67,1,-1,0,unk0wn,0
29924,38,blue-collar,married,secondary,0,168,0,1,cellular,2,feb,151,1,-1,0,unk0wn,0
29925,62,technician,married,secondary,0,973,0,0,cellular,2,feb,326,1,-1,0,unk0wn,1
29926,36,technician,single,secondary,0,265,1,1,cellular,2,feb,88,1,273,1,failure,0
29927,53,services,married,secondary,0,660,0,0,cellular,2,feb,210,1,272,2,failure,0
29928,34,technician,single,secondary,0,258,0,0,cellular,2,feb,103,1,-1,0,unk0wn,0
29929,39,entrepreneur,single,unk0wn,0,879,1,1,cellular,2,feb,99,1,-1,0,unk0wn,0
29930,44,blue-collar,married,secondary,0,294,1,0,cellular,2,feb,246,1,259,2,failure,0
29931,52,management,married,tertiary,0,72,0,0,cellular,2,feb,222,1,-1,0,unk0wn,0
29932,40,technician,single,tertiary,0,1646,1,0,cellular,2,feb,215,1,242,2,failure,1
29933,34,unemployed,married,tertiary,0,181,1,0,cellular,2,feb,110,1,-1,0,unk0wn,0
29934,57,housemaid,divorced,tertiary,0,3767,0,0,cellular,2,feb,19,6,-1,0,unk0wn,0
29935,37,management,divorced,tertiary,0,88,0,0,cellular,2,feb,608,1,-1,0,unk0wn,0
29936,45,unemployed,married,secondary,0,2040,0,0,telephone,2,feb,803,1,-1,0,unk0wn,1
29937,31,management,single,tertiary,0,1130,1,0,cellular,2,feb,181,1,264,3,failure,0
29938,45,technician,divorced,secondary,0,441,1,0,cellular,2,feb,535,1,-1,0,unk0wn,0
29939,46,technician,married,secondary,0,700,1,1,cellular,2,feb,299,1,-1,0,unk0wn,0
29940,46,technician,married,secondary,0,363,1,0,cellular,2,feb,346,1,180,3,failure,0
29941,42,blue-collar,married,secondary,0,1288,1,0,telephone,2,feb,18,1,-1,0,unk0wn,0
29942,55,technician,married,secondary,1,-308,0,0,cellular,2,feb,781,1,-1,0,unk0wn,1
29943,60,admin.,divorced,secondary,0,4519,0,0,cellular,2,feb,152,1,-1,0,unk0wn,0
29944,47,technician,married,secondary,0,349,1,1,cellular,2,feb,112,1,273,1,failure,0
29945,35,management,married,tertiary,0,495,0,0,cellular,2,feb,282,1,-1,0,unk0wn,0
29946,33,admin.,single,secondary,0,79,0,0,cellular,2,feb,674,1,-1,0,unk0wn,0
29947,43,admin.,married,secondary,0,877,1,0,cellular,2,feb,135,1,-1,0,unk0wn,0
29948,61,retired,married,secondary,0,0,0,0,cellular,2,feb,75,1,-1,0,unk0wn,0
29949,37,blue-collar,married,primary,0,89,1,0,cellular,2,feb,393,1,245,4,failure,0
29950,59,retired,divorced,tertiary,0,979,1,0,cellular,2,feb,281,1,-1,0,unk0wn,0
29951,40,management,married,tertiary,0,432,1,1,cellular,2,feb,101,1,-1,0,unk0wn,0
29952,45,blue-collar,married,secondary,0,196,1,0,cellular,2,feb,91,1,-1,0,unk0wn,0
29953,33,management,single,tertiary,0,361,1,0,cellular,2,feb,81,1,-1,0,unk0wn,0
29954,22,student,single,secondary,0,2162,0,0,telephone,2,feb,168,1,-1,0,unk0wn,0
29955,37,unemployed,married,primary,0,941,0,0,cellular,2,feb,280,1,-1,0,unk0wn,0
29956,34,management,married,tertiary,0,0,0,0,cellular,2,feb,327,1,-1,0,unk0wn,0
29957,32,admin.,single,secondary,0,1,0,0,cellular,2,feb,75,1,208,1,failure,0
29958,38,technician,married,secondary,0,20,0,0,cellular,2,feb,147,1,-1,0,unk0wn,0
29959,22,student,single,secondary,0,148,0,0,cellular,2,feb,928,1,-1,0,unk0wn,0
29960,55,management,divorced,tertiary,0,446,0,0,cellular,2,feb,159,1,-1,0,unk0wn,0
29961,48,services,married,secondary,0,1555,0,0,cellular,2,feb,121,1,-1,0,unk0wn,0
29962,50,admin.,married,secondary,0,-185,0,0,cellular,2,feb,97,1,-1,0,unk0wn,0
29963,48,blue-collar,single,secondary,0,-269,0,0,cellular,2,feb,167,1,263,3,other,0
29964,46,services,divorced,secondary,0,-179,0,0,cellular,2,feb,151,1,214,2,failure,0
29965,53,management,married,secondary,0,-264,0,1,cellular,2,feb,150,1,-1,0,unk0wn,0
29966,62,retired,married,secondary,0,1495,0,0,cellular,2,feb,265,1,-1,0,unk0wn,1
29967,40,management,married,tertiary,0,572,0,0,cellular,2,feb,133,3,5,2,other,0
29968,47,technician,divorced,secondary,0,129,0,0,cellular,2,feb,110,2,222,2,failure,0
29969,36,services,married,secondary,0,812,1,1,cellular,2,feb,138,2,-1,0,unk0wn,0
29970,29,technician,single,tertiary,0,2325,0,0,cellular,2,feb,125,1,-1,0,unk0wn,1
29971,37,services,single,secondary,0,21,1,0,cellular,2,feb,96,1,271,2,other,0
29972,39,admin.,divorced,secondary,0,7,1,0,cellular,2,feb,550,1,-1,0,unk0wn,0
29973,26,management,single,tertiary,0,212,0,0,cellular,2,feb,62,1,-1,0,unk0wn,0
29974,38,blue-collar,married,secondary,0,757,1,0,cellular,2,feb,133,1,272,1,failure,0
29975,38,management,married,tertiary,0,1198,1,0,cellular,2,feb,63,1,-1,0,unk0wn,0
29976,56,services,divorced,secondary,0,218,1,0,cellular,2,feb,113,2,249,2,failure,0
29977,37,blue-collar,married,secondary,0,520,1,0,cellular,2,feb,54,1,255,2,failure,0
29978,47,management,single,tertiary,0,86,0,0,cellular,2,feb,1086,1,-1,0,unk0wn,1
29979,31,technician,single,secondary,0,118,0,0,cellular,2,feb,50,1,-1,0,unk0wn,0
29980,55,housemaid,married,secondary,0,5,0,0,cellular,2,feb,269,1,206,2,failure,0
29981,36,admin.,married,secondary,0,-206,1,0,cellular,2,feb,122,1,-1,0,unk0wn,0
29982,50,unemployed,divorced,unk0wn,0,1088,0,0,cellular,2,feb,749,1,-1,0,unk0wn,1
29983,45,admin.,married,secondary,0,1097,1,1,cellular,2,feb,174,1,208,1,failure,0
29984,39,blue-collar,married,unk0wn,0,0,0,0,cellular,2,feb,731,1,193,3,failure,0
29985,40,admin.,married,secondary,0,5,0,0,cellular,2,feb,174,1,-1,0,unk0wn,0
29986,55,management,divorced,tertiary,0,347,1,0,cellular,2,feb,115,1,-1,0,unk0wn,0
29987,42,admin.,divorced,secondary,0,814,1,0,cellular,2,feb,326,5,-1,0,unk0wn,0
29988,52,technician,married,secondary,0,279,0,1,cellular,2,feb,72,1,203,3,failure,0
29989,36,blue-collar,single,primary,0,367,0,0,cellular,2,feb,217,1,221,1,failure,0
29990,34,management,married,secondary,0,0,0,0,cellular,2,feb,270,1,-1,0,unk0wn,0
29991,28,admin.,single,secondary,0,53,0,0,cellular,2,feb,67,1,-1,0,unk0wn,0
29992,39,services,single,tertiary,0,1222,1,0,cellular,2,feb,251,1,242,2,failure,0
29993,59,retired,married,primary,0,866,0,1,cellular,2,feb,88,1,208,1,other,0
29994,41,services,divorced,secondary,0,0,1,0,cellular,2,feb,20,1,-1,0,unk0wn,0
29995,44,unemployed,married,secondary,0,0,1,0,cellular,2,feb,699,1,272,1,failure,1
29996,44,technician,married,secondary,0,-1317,1,0,cellular,2,feb,371,1,-1,0,unk0wn,0
29997,40,services,married,secondary,0,0,1,1,cellular,2,feb,226,2,-1,0,unk0wn,0
29998,56,unemployed,married,secondary,0,0,0,0,telephone,2,feb,492,1,-1,0,unk0wn,1
29999,53,self-employed,married,tertiary,0,451,1,0,cellular,2,feb,125,1,249,2,failure,0
30000,32,management,married,tertiary,0,1852,0,0,cellular,2,feb,175,2,-1,0,unk0wn,0
30001,26,technician,single,secondary,0,3244,0,0,cellular,2,feb,141,1,5,1,failure,0
30002,51,technician,married,secondary,0,1490,1,0,cellular,2,feb,177,1,199,2,failure,0
30003,43,technician,married,secondary,0,576,0,0,cellular,2,feb,229,1,-1,0,unk0wn,0
30004,50,services,married,secondary,0,545,0,0,cellular,2,feb,72,1,-1,0,unk0wn,0
30005,49,self-employed,married,secondary,0,289,1,0,cellular,2,feb,243,1,-1,0,unk0wn,0
30006,47,admin.,divorced,secondary,0,207,1,0,cellular,2,feb,244,1,271,4,failure,0
30007,32,admin.,divorced,secondary,0,714,0,0,cellular,2,feb,221,1,-1,0,unk0wn,0
30008,37,services,divorced,secondary,0,490,1,0,cellular,2,feb,73,1,-1,0,unk0wn,0
30009,58,retired,married,unk0wn,0,662,1,0,cellular,2,feb,389,1,-1,0,unk0wn,0
30010,53,services,married,secondary,0,1563,1,0,cellular,2,feb,124,2,5,1,other,0
30011,35,technician,married,secondary,0,1,0,0,cellular,2,feb,215,2,-1,0,unk0wn,0
30012,55,management,divorced,tertiary,0,-207,0,0,cellular,2,feb,211,1,-1,0,unk0wn,0
30013,49,blue-collar,single,secondary,0,-367,1,0,cellular,2,feb,98,1,207,1,failure,0
30014,37,technician,single,secondary,0,194,1,0,cellular,2,feb,144,1,-1,0,unk0wn,0
30015,57,unemployed,married,primary,0,5126,1,0,cellular,2,feb,113,2,-1,0,unk0wn,0
30016,60,technician,married,secondary,0,216,1,1,cellular,2,feb,214,1,-1,0,unk0wn,0
30017,37,admin.,divorced,secondary,0,506,1,0,cellular,2,feb,446,2,273,1,failure,0
30018,51,technician,divorced,tertiary,0,3962,1,0,cellular,2,feb,267,1,-1,0,unk0wn,0
30019,36,admin.,single,secondary,0,-207,0,0,cellular,2,feb,83,1,-1,0,unk0wn,0
30020,39,technician,married,secondary,0,186,0,0,cellular,2,feb,171,1,-1,0,unk0wn,0
30021,42,blue-collar,married,primary,0,199,1,0,cellular,2,feb,272,1,-1,0,unk0wn,0
30022,36,admin.,married,secondary,0,854,1,0,cellular,2,feb,130,1,-1,0,unk0wn,0
30023,38,management,married,tertiary,0,106,0,0,cellular,2,feb,124,1,-1,0,unk0wn,0
30024,31,technician,single,secondary,1,25,0,0,cellular,2,feb,381,1,-1,0,unk0wn,0
30025,39,student,single,tertiary,0,2103,0,0,cellular,2,feb,588,1,-1,0,unk0wn,1
30026,56,management,married,tertiary,0,363,0,0,cellular,2,feb,49,1,-1,0,unk0wn,0
30027,35,blue-collar,single,secondary,0,278,0,0,cellular,2,feb,60,1,-1,0,unk0wn,0
30028,47,admin.,married,secondary,0,2152,0,0,cellular,2,feb,138,1,-1,0,unk0wn,0
30029,38,services,married,secondary,0,-301,0,1,cellular,2,feb,182,1,-1,0,unk0wn,0
30030,43,entrepreneur,married,primary,0,629,1,0,cellular,2,feb,70,3,265,4,other,0
30031,39,blue-collar,married,secondary,0,1044,1,0,cellular,2,feb,158,1,-1,0,unk0wn,0
30032,40,blue-collar,married,secondary,0,123,1,0,cellular,2,feb,247,1,241,3,failure,0
30033,45,self-employed,married,tertiary,0,430,1,0,cellular,2,feb,221,1,206,2,failure,0
30034,48,blue-collar,married,secondary,0,578,1,0,cellular,2,feb,70,1,250,1,failure,0
30035,42,entrepreneur,married,secondary,0,46,0,0,cellular,2,feb,1013,1,-1,0,unk0wn,0
30036,54,technician,married,secondary,0,306,0,0,cellular,2,feb,107,1,-1,0,unk0wn,0
30037,59,retired,single,secondary,0,2,0,0,telephone,2,feb,935,1,-1,0,unk0wn,1
30038,45,housemaid,divorced,primary,0,221,0,0,cellular,2,feb,93,1,235,1,failure,0
30039,58,blue-collar,divorced,secondary,0,1103,1,0,cellular,2,feb,226,1,202,4,failure,0
30040,47,technician,married,secondary,0,332,1,0,cellular,2,feb,276,1,269,1,success,0
30041,60,technician,married,secondary,0,358,0,0,cellular,2,feb,95,1,216,2,failure,0
30042,30,management,married,secondary,0,503,1,0,cellular,2,feb,96,1,-1,0,unk0wn,0
30043,35,technician,divorced,secondary,0,2823,1,0,cellular,2,feb,229,1,-1,0,unk0wn,0
30044,40,unemployed,single,tertiary,0,97,1,1,cellular,2,feb,73,1,252,1,failure,0
30045,48,blue-collar,married,unk0wn,0,439,1,0,cellular,2,feb,212,1,249,2,other,0
30046,36,technician,divorced,secondary,0,-94,1,0,cellular,2,feb,185,1,252,2,failure,0
30047,31,unemployed,divorced,tertiary,0,256,1,0,cellular,2,feb,264,1,201,2,success,0
30048,54,services,married,secondary,0,514,1,0,cellular,2,feb,109,1,186,3,failure,0
30049,49,blue-collar,married,primary,0,0,1,0,cellular,2,feb,210,1,-1,0,unk0wn,0
30050,46,admin.,divorced,secondary,0,0,1,0,cellular,2,feb,149,1,-1,0,unk0wn,0
30051,40,unemployed,divorced,secondary,0,507,1,0,cellular,2,feb,134,1,266,7,failure,0
30052,30,management,single,tertiary,0,604,0,1,cellular,2,feb,475,1,-1,0,unk0wn,0
30053,39,technician,single,secondary,0,614,1,0,cellular,2,feb,166,1,258,1,failure,0
30054,31,technician,single,secondary,0,44,0,0,cellular,2,feb,200,5,175,2,failure,0
30055,34,blue-collar,single,secondary,0,186,0,0,cellular,2,feb,342,1,-1,0,unk0wn,0
30056,31,services,single,secondary,0,469,0,1,cellular,2,feb,111,1,-1,0,unk0wn,0
30057,28,student,single,secondary,0,330,0,0,telephone,2,feb,197,1,-1,0,unk0wn,0
30058,58,retired,married,secondary,0,195,0,0,cellular,2,feb,41,1,-1,0,unk0wn,0
30059,32,services,married,secondary,0,289,1,0,cellular,2,feb,63,1,257,2,failure,0
30060,41,admin.,married,tertiary,0,108,1,0,cellular,2,feb,210,1,-1,0,unk0wn,0
30061,47,entrepreneur,married,secondary,0,583,1,0,cellular,2,feb,495,1,258,2,failure,0
30062,58,admin.,divorced,secondary,0,0,1,0,cellular,2,feb,244,1,229,5,other,0
30063,31,management,married,tertiary,0,197,1,0,cellular,2,feb,105,1,-1,0,unk0wn,0
30064,37,self-employed,single,secondary,0,349,1,1,cellular,2,feb,165,1,-1,0,unk0wn,0
30065,43,management,divorced,secondary,0,51,0,0,cellular,2,feb,430,1,-1,0,unk0wn,1
30066,34,blue-collar,married,secondary,0,-271,1,1,cellular,2,feb,90,1,252,2,failure,0
30067,38,services,married,secondary,0,304,0,1,cellular,2,feb,238,1,214,1,failure,0
30068,38,technician,married,tertiary,0,447,1,0,cellular,2,feb,224,1,269,1,failure,0
30069,37,blue-collar,married,primary,0,708,1,0,telephone,2,feb,51,1,-1,0,unk0wn,0
30070,40,retired,married,primary,0,407,1,0,cellular,2,feb,200,1,271,1,failure,0
30071,28,management,single,tertiary,0,33,0,0,cellular,2,feb,271,7,-1,0,unk0wn,0
30072,56,technician,married,secondary,0,778,0,0,cellular,2,feb,315,2,208,1,failure,0
30073,36,unemployed,married,secondary,0,533,1,0,cellular,2,feb,619,1,272,1,failure,0
30074,60,management,married,tertiary,0,553,1,0,cellular,2,feb,343,1,210,3,success,0
30075,36,management,married,tertiary,0,763,0,0,cellular,2,feb,50,1,-1,0,unk0wn,0
30076,56,blue-collar,married,secondary,0,659,1,0,cellular,2,feb,148,1,188,3,failure,0
30077,37,services,single,secondary,0,174,1,0,cellular,2,feb,134,1,271,2,failure,0
30078,36,technician,single,secondary,0,210,0,0,cellular,2,feb,65,1,-1,0,unk0wn,0
30079,38,admin.,married,secondary,0,-500,0,1,cellular,2,feb,67,1,195,5,other,0
30080,48,services,married,secondary,0,74,0,0,cellular,2,feb,201,1,-1,0,unk0wn,0
30081,53,management,married,secondary,0,478,1,0,cellular,2,feb,66,1,264,2,failure,0
30082,38,technician,married,secondary,0,10,0,0,cellular,2,feb,86,1,161,5,other,0
30083,27,services,married,primary,0,921,0,0,cellular,2,feb,141,1,-1,0,unk0wn,0
30084,27,technician,married,tertiary,0,10451,1,0,cellular,2,feb,45,1,-1,0,unk0wn,0
30085,46,entrepreneur,married,primary,0,0,0,0,cellular,2,feb,64,1,-1,0,unk0wn,0
30086,45,services,married,secondary,0,-75,1,0,cellular,2,feb,134,1,252,1,failure,0
30087,46,blue-collar,married,primary,0,1941,1,0,cellular,2,feb,90,1,-1,0,unk0wn,0
30088,48,blue-collar,married,secondary,0,244,1,1,cellular,2,feb,212,1,-1,0,unk0wn,0
30089,30,admin.,single,secondary,0,585,0,1,cellular,2,feb,7,6,-1,0,unk0wn,0
30090,40,blue-collar,married,secondary,0,746,1,1,cellular,2,feb,241,1,262,3,other,0
30091,60,management,married,primary,0,92,0,0,telephone,2,feb,447,1,-1,0,unk0wn,0
30092,32,services,single,secondary,0,6857,0,0,cellular,2,feb,216,1,-1,0,unk0wn,0
30093,48,services,married,secondary,0,51,1,1,cellular,2,feb,90,1,262,1,failure,0
30094,58,admin.,married,secondary,0,580,0,1,telephone,2,feb,161,3,5,3,other,0
30095,45,technician,married,secondary,0,1818,0,0,cellular,2,feb,197,1,241,2,other,0
30096,47,admin.,single,secondary,0,15,0,0,cellular,2,feb,71,1,266,4,failure,0
30097,53,management,married,primary,0,798,1,0,telephone,2,feb,45,1,217,2,failure,0
30098,43,services,married,unk0wn,0,790,0,0,cellular,2,feb,126,1,-1,0,unk0wn,0
30099,53,technician,married,secondary,0,7984,1,0,cellular,2,feb,151,1,-1,0,unk0wn,0
30100,54,self-employed,married,secondary,0,534,1,0,cellular,2,feb,165,1,188,4,failure,0
30101,36,admin.,married,secondary,0,96,0,0,cellular,2,feb,302,1,-1,0,unk0wn,1
30102,31,unemployed,single,secondary,0,284,1,0,cellular,2,feb,855,1,-1,0,unk0wn,1
30103,36,blue-collar,single,secondary,0,50,0,0,telephone,2,feb,38,1,-1,0,unk0wn,0
30104,38,services,single,secondary,0,-196,1,0,cellular,2,feb,60,1,271,1,failure,0
30105,31,technician,divorced,secondary,0,304,0,0,cellular,2,feb,133,2,-1,0,unk0wn,0
30106,35,admin.,single,tertiary,0,994,0,0,cellular,2,feb,75,2,-1,0,unk0wn,0
30107,34,management,married,tertiary,0,28,1,0,cellular,2,feb,504,1,-1,0,unk0wn,0
30108,35,blue-collar,married,primary,0,0,0,1,cellular,2,feb,154,2,-1,0,unk0wn,0
30109,46,management,married,tertiary,0,587,0,0,telephone,2,feb,186,1,-1,0,unk0wn,0
30110,27,student,single,secondary,0,1411,0,0,cellular,2,feb,92,1,-1,0,unk0wn,0
30111,38,services,single,secondary,0,4317,1,0,cellular,2,feb,216,2,-1,0,unk0wn,0
30112,47,management,single,tertiary,0,585,1,0,cellular,2,feb,100,1,-1,0,unk0wn,0
30113,43,blue-collar,married,primary,0,575,0,0,cellular,2,feb,237,1,-1,0,unk0wn,0
30114,28,technician,single,tertiary,0,-481,1,1,cellular,2,feb,100,1,-1,0,unk0wn,0
30115,54,technician,married,secondary,0,719,1,0,cellular,2,feb,242,1,264,1,failure,0
30116,31,services,married,secondary,0,442,1,0,cellular,2,feb,69,1,270,2,failure,0
30117,42,management,single,tertiary,0,336,1,0,cellular,2,feb,142,6,195,3,failure,0
30118,34,entrepreneur,married,tertiary,0,-508,1,0,cellular,2,feb,282,1,-1,0,unk0wn,0
30119,37,management,married,tertiary,0,767,0,1,cellular,2,feb,204,1,-1,0,unk0wn,0
30120,29,unemployed,single,secondary,0,875,0,0,cellular,2,feb,137,1,-1,0,unk0wn,0
30121,26,student,single,tertiary,0,376,0,0,telephone,2,feb,237,2,-1,0,unk0wn,0
30122,34,blue-collar,married,primary,0,1873,1,0,cellular,2,feb,192,1,-1,0,unk0wn,0
30123,29,technician,single,secondary,0,120,0,0,cellular,2,feb,110,3,-1,0,unk0wn,0
30124,26,management,single,tertiary,0,761,0,0,cellular,2,feb,362,1,-1,0,unk0wn,0
30125,33,technician,single,secondary,0,1327,1,0,cellular,2,feb,20,7,-1,0,unk0wn,0
30126,30,admin.,single,tertiary,0,267,0,0,cellular,2,feb,124,1,-1,0,unk0wn,0
30127,42,self-employed,single,secondary,0,924,0,0,cellular,2,feb,127,1,-1,0,unk0wn,0
30128,29,admin.,single,secondary,0,196,0,0,telephone,2,feb,268,1,-1,0,unk0wn,0
30129,41,management,married,primary,0,243,1,0,cellular,2,feb,199,1,-1,0,unk0wn,0
30130,34,technician,married,primary,0,1301,0,0,cellular,2,feb,56,1,-1,0,unk0wn,0
30131,35,technician,married,secondary,0,723,0,0,cellular,2,feb,324,1,-1,0,unk0wn,0
30132,29,management,married,tertiary,0,-45,0,0,cellular,2,feb,180,1,-1,0,unk0wn,0
30133,28,services,single,secondary,0,0,0,0,cellular,2,feb,188,1,206,2,other,0
30134,34,management,married,tertiary,0,926,0,1,cellular,2,feb,655,2,-1,0,unk0wn,0
30135,38,services,married,secondary,0,8876,0,0,cellular,2,feb,280,1,75,1,failure,0
30136,31,admin.,single,tertiary,0,5,0,1,cellular,2,feb,75,1,206,1,failure,0
30137,26,management,single,tertiary,0,0,0,1,cellular,2,feb,145,1,199,1,failure,0
30138,39,technician,married,tertiary,0,794,0,0,telephone,2,feb,182,1,-1,0,unk0wn,0
30139,27,management,single,tertiary,1,1414,1,0,cellular,2,feb,95,1,-1,0,unk0wn,0
30140,35,admin.,married,secondary,0,643,1,0,cellular,2,feb,346,2,-1,0,unk0wn,0
30141,41,management,single,tertiary,0,-24,1,0,cellular,2,feb,437,1,-1,0,unk0wn,0
30142,44,unemployed,single,tertiary,0,7822,1,0,telephone,2,feb,20,1,-1,0,unk0wn,0
30143,59,blue-collar,married,primary,0,0,0,0,cellular,2,feb,173,1,-1,0,unk0wn,0
30144,37,management,married,secondary,0,10,0,1,cellular,2,feb,164,1,250,2,failure,0
30145,34,unemployed,divorced,tertiary,0,182,1,0,cellular,2,feb,170,1,-1,0,unk0wn,0
30146,40,blue-collar,married,primary,0,418,0,0,cellular,2,feb,84,2,-1,0,unk0wn,0
30147,36,services,married,secondary,0,145,1,0,cellular,2,feb,109,1,252,2,other,0
30148,41,blue-collar,divorced,secondary,0,-224,1,0,cellular,2,feb,108,2,-1,0,unk0wn,0
30149,36,management,married,tertiary,0,853,1,1,cellular,2,feb,408,1,-1,0,unk0wn,0
30150,54,unemployed,divorced,secondary,0,6745,0,0,cellular,2,feb,39,1,-1,0,unk0wn,0
30151,38,self-employed,married,secondary,0,290,1,0,cellular,2,feb,123,1,258,1,failure,0
30152,46,housemaid,married,primary,0,0,0,0,telephone,2,feb,161,1,-1,0,unk0wn,0
30153,38,management,married,tertiary,0,661,1,0,cellular,2,feb,366,1,-1,0,unk0wn,0
30154,55,management,married,primary,0,621,0,1,cellular,2,feb,114,1,208,1,failure,0
30155,33,management,single,tertiary,0,474,1,0,cellular,2,feb,62,1,179,3,failure,0
30156,36,admin.,married,secondary,0,131,1,0,cellular,2,feb,83,1,-1,0,unk0wn,0
30157,40,technician,married,secondary,0,504,1,0,cellular,2,feb,96,1,266,1,failure,0
30158,46,blue-collar,divorced,primary,0,216,0,0,cellular,2,feb,173,1,-1,0,unk0wn,0
30159,83,retired,married,primary,0,425,0,0,telephone,2,feb,912,1,-1,0,unk0wn,0
30160,46,admin.,married,primary,0,469,1,0,cellular,2,feb,75,1,264,10,other,0
30161,38,technician,married,secondary,0,201,1,0,cellular,2,feb,43,1,-1,0,unk0wn,0
30162,36,unemployed,divorced,secondary,0,1366,0,1,cellular,2,feb,131,1,-1,0,unk0wn,0
30163,59,blue-collar,married,secondary,0,410,1,0,cellular,2,feb,136,1,-1,0,unk0wn,0
